product_id,name,price,category,image_url,stock,exp_date
2160,Hitachi [Đặt Trước] Tủ Lạnh Inverter 569L R-WB640VGV0X,41900000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgLSBQaGFzZSAx/SEwgMTAwMCBCb3hlZCBCUw==/MDg1OTE1MzE=.jpg,72,
2161,Cuckoo Nồi Cơm Điện CR-0671/VWVNCV 1.08L,990000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/Tk9WRU1CRVI=/MTAwNTYwNzMgKDEp.jpg,91,
2162,Panasonic [Đặt Trước] Máy Rửa Chén Để Bàn NP-TH1WEVN,13200000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/TUFZ/MDkzNzA2MDkgKDEp.jpg,24,
2163,Junger Bếp Điện Từ Đơn CEJ-105 I/106 I,1590000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgLSBQaGFzZSAx/SEwgMTAwMCBCb3hlZCBCUw==/MDkxNzE2ODg=.jpg,21,
2164,Hitachi [Đặt Trước] Tủ Lạnh Inverter 569L R-WB640VGV0,34900000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/U0VQVEVNQkVS/MDg1OTE1MjQgKDEp.jpg,89,
2165,BlueStone Bàn Ủi Hơi Nước Không Dây SIB-3854 2400W,749000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgLSBQaGFzZSAx/SEwgMTAwMCBCb3hlZCBCUw==/MDY5MTQ2Mzk=.jpg,45,
2166,Philips Nồi Chiên Không Dầu NA230/00 Dung Tích 6.2L,2390000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MDk5MDUwODU=.jpg,18,
2167,Sharp [Đặt Trước] Máy Lọc Không Khí Và Hút Ẩm DW-J27FV-S,7990000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/SlVMWQ==/MDU2ODQ3MDAgKDEp.jpg,31,
2168,Newmen Chuột Không Dây F368 Màu Đen-Xanh,139000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/TUFZ/MDk4NDA1NjAgKDEp.jpg,54,
2169,LocknLock Bếp Nướng Điện EJG232 Màu Đen,1462900,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SGFyZGxpbmU=/Qm94ZWQgVXBsb2FkIDI4LTEw/MDkwOTczMjIgKDIp.jpg,97,
2170,Mitsubishi [Đặt Trước] Quạt Đứng LV16-RB CY-BW Nâu Đậm,2290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/TUFZ/MDk3Nzk4ODQgKDEp.jpg,71,
2171,Baseus Cáp Sạc Crystal Shine USP-iP 2.4A 1.2M,79000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/QVBSSUw=/MDk3MjE5NjggKDEp.png,16,
2172,Philips Nồi Áp Suất Đa Năng HD2237/66 Dung Tích 6L,2490000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MDk3MDQ3NjM=.jpg,13,
2173,Sony Máy Chơi Game Playstation PS5 Slim CFI-2018 A01,12590000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/TUFSQ0g=/MDk3OTk0MDAgKDEp.jpg,34,
2174,Philips Máy Xay Sinh Tố HR2223/00,1490000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MDYzNjYwNjM=.jpg,70,
2175,Panasonic [Đặt Trước] Máy Giặt Tub 8.2kg NA-F82Y01DRV,4990000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SGFyZGxpbmU=/Qm94ZWQgVXBsb2FkIDItMTA=/MDkzOTM4NTEgKDEp.png,71,
2176,Baseus Cáp Sạc Crystal Shine TYPEC-IP 20W 1.2M Blue,89000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDk3MjE5OTkgKDEp.png,28,
2177,Tiger Queen Nồi Lẩu Điện 4L SQ-C330,1890000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI1LTE=/MDU4MzMxMjIgKDEp.png,51,
2178,Yamaha Đàn Guitar Acoustic FX310AII,4590000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDI3NzY2MDYgKDEp.png,21,
2179,Yamaha Đàn Guitar Acoustic F310,3290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDI4ODM5OTEgKDEp.png,32,
2180,Mitsubishi [Đặt Trước] Quạt Lửng Tatami R16A-GB CY-RD Màu Đỏ Đậm,1500000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDQ1NzMwNjcgKDEp.png,79,
2181,Yamaha Đàn Guitar Acoustic FS100C Natural,2790000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDQ4Njg3OTggKDEp.png,22,
2182,Pureit Máy Lọc Nước Mineral RO+UV+MF(Ultima Trắng),12272700,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDYxMTQ1MzQgKDEp.png,26,
2183,Philips Bộ Lọc Nước Tại Vòi AWP3753/98,1050000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDYxMzkxMzEgKDIp.png,18,
2184,Yamaha Sáo YRS-20BB //ID (Blue),210000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDYyNDEyNTQgKDEp.png,79,
2185,Yamaha Sáo YRS-20BP //ID (Pink),210000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDYyNDEyNjEgKDEp.png,18,
2186,Yamaha Sáo YRS-20BG //ID (Green),210000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDYyNDEyNzggKDEp.png,57,
2187,Yamaha Đàn Organ PSR-E373,4790000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDY5ODgxMzUgKDEp.png,89,
2188,Yamaha Đàn Organ PSR-E473 //E,8790000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI2LTE=/MDg0NDU5NTcgKDEp.png,94,
2189,Green Cook Nồi Lẩu Điện Đa Năng GCEH233 3L,979000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDE3LTE=/MDk0MzcyMzQgKDEp.png,65,
2190,Hitachi Máy Hút Bụi Robot RV-X15N,5290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDE3LTE=/MDk1MzcyMzEgKDEp.png,93,
2191,BlueStone Nồi Điện Đa Năng 1.2L MPB-7233,588100,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNA==/QVVHVVNU/MDk0MzcyMDMgKDEp.jpg,23,
2192,BlueStone Lò Vi Sóng Có Nướng MOB-7741,2690000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDE3LTE=/MDkwODg1OTcgKDEp.png,60,
2193,Philips Máy Xay Sinh Tố Cầm Tay HR2537/00,1290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/T0NUT0JFUg==/R0lGVA==/MDcxMzY0MzY=.jpg,39,
2194,Sharp [Đặt Trước] Máy Tạo Ion Và Hút Ẩm DW-D20A-W,7390000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/SlVMWQ==/MDI3MDY5NzkgKDEp.jpg,99,
2195,Sharp [Đặt Trước] Máy Lọc Không Khí Và Bắt Muỗi FP-JM40V-B,4690000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/SlVMWQ==/MDU2ODQ2OTQgKDEp.jpg,61,
2196,Sharp [Đặt Trước] Máy Lọc Không Khí Và Bắt Muỗi FP-JM30V-B,3790000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/SlVMWQ==/MDU2ODQ2ODcgKDEp.jpg,68,
2197,Panasonic Máy Nước Nóng DH-4RP1VW,5002900,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDkwOTcyMTYgKDEp.png,41,
2198,Panasonic [Đặt Trước] Máy Nước Nóng DH-4US1VS,3290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDkwOTcyMzAgKDEp.png,17,
2199,HAWONKOO [Đặt Trước] Quạt Lửng AC FAH-010-7Wings Màu Xám,1320000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDkwODg2MjcgKDEp.png,11,
2200,Hitachi [Đặt Trước] Máy Giặt Drum 10kg BD-100XGV 220-VT MAG,17700000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDkyMTUzMjAgKDEp.png,55,
2201,Hitachi [Đặt Trước] Tủ Lạnh HRSN9552DDXVN,16900000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDk2ODA0OTQgKDEp.png,70,
2202,Hitachi Máy Lạnh 2HP RAC/RAK-DJ18PCASVX,15900000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDI5LTE=/MDkyNzY4NjQgKDEp.png,51,
2203,Logitech Bàn Phím G213 Wired Black,1090000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDU0NjAzNTkgKDEp.png,55,
2204,Logitech Chuột Wireless M331 Black,339000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDU0NjA1MjYgKDEp.png,79,
2205,Logitech Chuột Wireless M331 Red,339000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDU0NjA1NDAgKDEp.png,76,
2206,Logitech Bàn Phím G512 Lightsync RGB GX Brown/Tactile,2190000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDg1NzgwMzcgKDEp.png,28,
2207,Zadez Đế Tai Nghe Rgb Kiêm Soundcard 7.1 ZHS-702G,749000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDg3NzczODYgKDEp.png,78,
2208,Logitech Bàn Phím Pop Keys Wireless BT Blast Yellow,2190000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDg0OTYxMjYgKDEp.png,89,
2209,Logitech Bàn Phím MX Keys Mini Wireless Rose,2590000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDg1NzgxMTIgKDEp.png,10,
2210,Zadez Chuột Không Dây M-382ZP Tím,359000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDkxNDc1MzkgKDEp.png,36,
2211,Zadez Bàn Phím Có Dây K-121,169000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDg5NTA5NzAgKDEp.png,40,
2212,Zadez Chuột Không Dây M-381ZC Cam Đào,299000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDkxNDc1NTMgKDEp.png,34,
2213,Baseus Cáp Sạc Crystal Shine TYPEC-IP 20W 1M Black,343600,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDk3MjE5ODIgKDEp.png,16,
2214,Soundpeats Tai Nghe Bluetooth Clear Beige,459000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDk3MjE3NDYgKDEp.png,24,
2215,Baseus Tai Nghe Bluetooth Bowie WM02 Black,349000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDk3MjIwODggKDEp.png,99,
2216,Baseus Tai Nghe Bluetooth Bowie WM02 Cream-White,349000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDMwLTE=/MDk3MjIwNzEgKDEp.png,84,
2217,Karcher Máy Hút Bụi Gia Đình VC2,3231000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/MjAyNQ==/SlVORQ==/MDI3NTEwODUgKDEp.jpg,71,
2218,Hitachi [Đặt Trước] Tủ Lạnh Inverter 466L HR4N7522DSDXVN,18500000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDctMg==/MDk2ODA0NzAgKDEp.png,59,
2219,Mibro Đồng Hồ Thông Minh T2 XPAW012 Gold,1290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDIwLTI=/MDk2OTI5NjEgKDEp.png,82,
2220,Samsung Đồng Hồ Galaxy Fit 3 (SM-R390) Graphite,969000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Qm94ZWQgVXBsb2FkIDIxLTI=/MDk3NTU5NDkgKDEp.png,37,
2221,Bear Nồi Lẩu Đa Năng 3L DRG-F30H1,649000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Qm94ZWQgVXBsb2FkIDIxLTI=/MDk3NDYxNTIgKDEp.png,82,
2222,Alpha Works Loa AW-W88 Black,2590000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Qm94ZWQgVXBsb2FkIDIxLTI=/MDk3NDcwNjcgKDEp.png,82,
2223,Samsung Đồng Hồ Galaxy Fit 3 (SM-R390) Silver,969000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/Qm94ZWQgVXBsb2FkIDIxLTI=/MDk3NTU5NTYgKDEp.png,74,
2224,Sharp [Đặt Trước] Máy Giặt 8.5Kg ES-Y85HV-S,4090000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDctMg==/MDk2OTY4OTEgKDEp.png,91,
2225,Panasonic [Đặt Trước] Máy Lọc Nước RO TK-CA813F-VN,9990000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDEyLTE=/MDk2OTY4NTMgKDEp.png,64,
2226,Panasonic [Đặt Trước] Máy Lọc Nước RO TK-CA812M-VN,8290000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDEyLTE=/MDk2OTY4MzkgKDEp.png,49,
2227,Panasonic [Đặt Trước] Máy Lọc Nước RO TK-CA811K-VN,6490000,electronics,https://catalog-assets-asia-southeast1.aeon-vn-prod.e.spresso.com/c3RvcmFnZS5nb29nbGVhcGlzLmNvbQ==/YWVvbnZpZXRuYW0tc3ByZXNzby1wdWJsaWM=/SEFSRExJTkUgMjAyNA==/Qm94ZWQgVXBsb2FkIDEyLTE=/MDk2OTY4MTUgKDEp.png,11,
